group_key,Артикул,Тип,Назва_пристрою,Файл_картинки,URL_картинки
hd20883,hd26553,Багаторазові пристрої/Картриджи,Картридж Voopoo Argus Pod,kartrydzhi/hd20883.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/kartrydzhi/hd20883.jpg
hd20123,hd20123,Багаторазові пристрої/Картриджи,Картридж Voopoo Vinci 3 Empty 4 мл,kartrydzhi/hd20123.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/kartrydzhi/hd20123.jpg
hd19691,hd19691,Багаторазові пристрої/Картриджи,Картридж Voopoo Vinci Series V2,kartrydzhi/hd19691.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/kartrydzhi/hd19691.jpg
hd19691,hd19692,Багаторазові пристрої/Картриджи,Картридж Voopoo Vinci Series V2,kartrydzhi/hd19691.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/kartrydzhi/hd19691.jpg
hd19564,hd19564,Багаторазові пристрої/Картриджи,Картридж Voopoo VMATE V2,kartrydzhi/hd19564.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/kartrydzhi/hd19564.jpg
hd19564,hd19565,Багаторазові пристрої/Картриджи,Картридж Voopoo VMATE V2,kartrydzhi/hd19564.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/kartrydzhi/hd19564.jpg
hd9995,hd9995,Багаторазові пристрої/Пристрої,Elf Bar Elfa 850,pody/hd9995.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9995.jpg
hd9995,hd9993,Багаторазові пристрої/Пристрої,Elf Bar Elfa 850,pody/hd9995.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9995.jpg
hd9995,hd9994,Багаторазові пристрої/Пристрої,Elf Bar Elfa 850,pody/hd9995.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9995.jpg
hd9995,hd9992,Багаторазові пристрої/Пристрої,Elf Bar Elfa 850,pody/hd9995.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9995.jpg
hd25140,hd25140,Багаторазові пристрої/Пристрої,Elf Bar ELFX,pody/hd25140.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25140.jpg
hd25140,hd25138,Багаторазові пристрої/Пристрої,Elf Bar ELFX,pody/hd25140.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25140.jpg
hd25140,hd25141,Багаторазові пристрої/Пристрої,Elf Bar ELFX,pody/hd25140.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25140.jpg
hd25140,hd25137,Багаторазові пристрої/Пристрої,Elf Bar ELFX,pody/hd25140.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25140.jpg
hd25140,hd25139,Багаторазові пристрої/Пристрої,Elf Bar ELFX,pody/hd25140.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25140.jpg
hd25140,hd25136,Багаторазові пристрої/Пристрої,Elf Bar ELFX,pody/hd25140.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25140.jpg
hd28116,hd28116,Багаторазові пристрої/Пристрої,Elf Bar ELFX Mini 1000,pody/hd28116.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd28116.jpg
hd28116,hd28115,Багаторазові пристрої/Пристрої,Elf Bar ELFX Mini 1000,pody/hd28116.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd28116.jpg
hd28116,hd28113,Багаторазові пристрої/Пристрої,Elf Bar ELFX Mini 1000,pody/hd28116.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd28116.jpg
hd28116,hd28114,Багаторазові пристрої/Пристрої,Elf Bar ELFX Mini 1000,pody/hd28116.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd28116.jpg
hd9014,hd9014,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd9016,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd22225,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd18329,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd22224,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd9012,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd9013,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd9489,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd9015,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd18330,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd18331,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9014,hd9011,Багаторазові пристрої/Пристрої,Elf Bar Mate 500,pody/hd9014.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9014.jpg
hd9020,hd9020,Багаторазові пристрої/Пристрої,Elf Bar RF350,pody/hd9020.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9020.jpg
hd9020,hd18327,Багаторазові пристрої/Пристрої,Elf Bar RF350,pody/hd9020.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9020.jpg
hd9020,hd9019,Багаторазові пристрої/Пристрої,Elf Bar RF350,pody/hd9020.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9020.jpg
hd9020,hd18328,Багаторазові пристрої/Пристрої,Elf Bar RF350,pody/hd9020.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9020.jpg
hd9020,hd9018,Багаторазові пристрої/Пристрої,Elf Bar RF350,pody/hd9020.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9020.jpg
hd9020,hd9490,Багаторазові пристрої/Пристрої,Elf Bar RF350,pody/hd9020.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9020.jpg
hd9020,hd9017,Багаторазові пристрої/Пристрої,Elf Bar RF350,pody/hd9020.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd9020.jpg
hd24838,hd24838,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd23030,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd24836,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd23031,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd21650,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd26255,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd23029,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd21606,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd27293,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd27387,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd24837,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd21605,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd24838,hd21604,Багаторазові пристрої/Пристрої,Geek Sonder Q 1000,pody/hd24838.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd24838.jpg
hd21610,hd21610,Багаторазові пристрої/Пристрої,GeekVape AQ ​​Kit 1000,pody/hd21610.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21610.jpg
hd21610,hd21608,Багаторазові пристрої/Пристрої,GeekVape AQ ​​Kit 1000,pody/hd21610.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21610.jpg
hd21610,hd26254,Багаторазові пристрої/Пристрої,GeekVape AQ ​​Kit 1000,pody/hd21610.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21610.jpg
hd21610,hd23735,Багаторазові пристрої/Пристрої,GeekVape AQ ​​Kit 1000,pody/hd21610.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21610.jpg
hd21610,hd21609,Багаторазові пристрої/Пристрої,GeekVape AQ ​​Kit 1000,pody/hd21610.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21610.jpg
hd21610,hd21607,Багаторазові пристрої/Пристрої,GeekVape AQ ​​Kit 1000,pody/hd21610.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21610.jpg
hd21612,hd21612,Багаторазові пристрої/Пристрої,GeekVape Digiflavor Digi-U 1000,pody/hd21612.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21612.jpg
hd21612,hd21614,Багаторазові пристрої/Пристрої,GeekVape Digiflavor Digi-U 1000,pody/hd21612.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21612.jpg
hd21612,hd21613,Багаторазові пристрої/Пристрої,GeekVape Digiflavor Digi-U 1000,pody/hd21612.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21612.jpg
hd21612,hd21611,Багаторазові пристрої/Пристрої,GeekVape Digiflavor Digi-U 1000,pody/hd21612.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd21612.jpg
hd20125,hd20125,Багаторазові пристрої/Пристрої,Geekvape Obelisk U 800,pody/hd20125.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd20125.jpg
hd20125,hd20127,Багаторазові пристрої/Пристрої,Geekvape Obelisk U 800,pody/hd20125.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd20125.jpg
hd20125,hd20126,Багаторазові пристрої/Пристрої,Geekvape Obelisk U 800,pody/hd20125.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd20125.jpg
hd20125,hd20124,Багаторазові пристрої/Пристрої,Geekvape Obelisk U 800,pody/hd20125.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd20125.jpg
hd25655,hd25655,Багаторазові пристрої/Пристрої,GeekVape Sonder Q Lite Kit 500,pody/hd25655.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25655.jpg
hd25655,hd25656,Багаторазові пристрої/Пристрої,GeekVape Sonder Q Lite Kit 500,pody/hd25655.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25655.jpg
hd25655,hd25654,Багаторазові пристрої/Пристрої,GeekVape Sonder Q Lite Kit 500,pody/hd25655.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25655.jpg
hd25655,hd25657,Багаторазові пристрої/Пристрої,GeekVape Sonder Q Lite Kit 500,pody/hd25655.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25655.jpg
hd25655,hd25658,Багаторазові пристрої/Пристрої,GeekVape Sonder Q Lite Kit 500,pody/hd25655.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25655.jpg
hd25655,hd25659,Багаторазові пристрої/Пристрої,GeekVape Sonder Q Lite Kit 500,pody/hd25655.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd25655.jpg
hd19444,hd19444,Багаторазові пристрої/Пристрої,Joyetech Evio Box 1000,pody/hd19444.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd19444.jpg
hd19444,hd19443,Багаторазові пристрої/Пристрої,Joyetech Evio Box 1000,pody/hd19444.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd19444.jpg
hd19447,hd19447,Багаторазові пристрої/Пристрої,Joyetech Evio C 800,pody/hd19447.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd19447.jpg
hd19447,hd19446,Багаторазові пристрої/Пристрої,Joyetech Evio C 800,pody/hd19447.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd19447.jpg
hd19447,hd19445,Багаторазові пристрої/Пристрої,Joyetech Evio C 800,pody/hd19447.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd19447.jpg
hd23025,hd23025,Багаторазові пристрої/Пристрої,Joyetech Evio C2 Kit 800,pody/hd23025.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd23025.jpg
hd23025,hd23028,Багаторазові пристрої/Пристрої,Joyetech Evio C2 Kit 800,pody/hd23025.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd23025.jpg
hd23025,hd23027,Багаторазові пристрої/Пристрої,Joyetech Evio C2 Kit 800,pody/hd23025.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd23025.jpg
hd23025,hd23026,Багаторазові пристрої/Пристрої,Joyetech Evio C2 Kit 800,pody/hd23025.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd23025.jpg
hd22595,hd22595,Багаторазові пристрої/Пристрої,Lost Vape Ursa Baby 2 900,pody/hd22595.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd22595.jpg
hd22595,hd22594,Багаторазові пристрої/Пристрої,Lost Vape Ursa Baby 2 900,pody/hd22595.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd22595.jpg
hd22595,hd26765,Багаторазові пристрої/Пристрої,Lost Vape Ursa Baby 2 900,pody/hd22595.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd22595.jpg
hd22595,hd26766,Багаторазові пристрої/Пристрої,Lost Vape Ursa Baby 2 900,pody/hd22595.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd22595.jpg
hd22595,hd26764,Багаторазові пристрої/Пристрої,Lost Vape Ursa Baby 2 900,pody/hd22595.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd22595.jpg
hd22595,hd28247,Багаторазові пристрої/Пристрої,Lost Vape Ursa Baby 2 900,pody/hd22595.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/pody/hd22595.jpg
